G0,G30,G60,G90,G120
15.513390563730384,7.259776958340899,6.610252349012833,3.208018901160432,5.332928646566474
14.082542587437187,6.248947783973431,3.7628101066492556,3.0653361026098214,6.733381216653251
13.39506265063731,9.398948992972088,4.353087830344005,3.0653361026098214,6.220292476284777
14.788618599919104,7.259776958340899,4.353087830344005,2.9685004304402347,6.991473696270192
13.39506265063731,7.466787539092325,6.022176306160427,2.9685004304402347,4.832343963044475
14.082542587437187,8.525159307608565,5.335453377446891,3.966942254707681,6.733381216653251
14.082542587437187,6.447824881008964,5.040917316464852,3.7951458370216202,7.510625932892744
14.082542587437187,9.62104412066221,6.21825505423933,2.7198868124547975,4.707981405271248
15.513390563730384,7.466787539092325,5.826042140083291,3.3478056833622136,5.082019582930896
13.39506265063731,6.447824881008964,5.629850932892483,3.16078981543868,5.207322388925704
13.39506265063731,8.959109578461577,5.433600964027437,2.617615417593043,5.207322388925704
14.788618599919104,8.525159307608565,5.826042140083291,2.8702123217902904,4.832343963044475
14.788618599919104,8.959109578461577,5.335453377446891,2.9685004304402347,6.220292476284777
14.082542587437187,9.178299825871274,4.7462358627473735,3.017095276154751,5.585032854991463
14.082542587437187,8.09720855994714,4.64797511047403,2.565827976189081,5.332928646566474
13.39506265063731,8.09720855994714,4.64797511047403,2.8702123217902904,5.207322388925704
14.082542587437187,8.09720855994714,3.861238780754457,2.7198868124547975,5.207322388925704
13.39506265063731,9.178299825871274,5.237290406450631,2.8204998623865305,4.707981405271248
14.082542587437187,6.850548314536233,4.0580360907338875,2.189850695062672,4.9570250950629555
14.082542587437187,10.06952196130461,5.040917316464852,2.8702123217902904,5.965352311698936
13.39506265063731,8.09720855994714,4.7462358627473735,3.9243442847945618,5.965352311698936
14.788618599919104,8.310426871760447,6.610252349012833,4.009313227504453,6.092685637579442
12.726077316462964,8.741391532867018,4.353087830344005,2.7198868124547975,5.332928646566474
14.788618599919104,7.466787539092325,5.335453377446891,2.407700466248349,5.585032854991463
13.39506265063731,8.09720855994714,5.727953771777622,2.8204998623865305,5.711521852940927
14.788618599919104,8.741391532867018,4.0580360907338875,3.0653361026098214,5.585032854991463
14.788618599919104,8.959109578461577,5.433600964027437,2.8204998623865305,5.711521852940927
15.513390563730384,8.741391532867018,5.727953771777622,2.565827976189081,5.458833651834705
14.788618599919104,8.525159307608565,4.844479622190361,2.8204998623865305,4.832343963044475
16.25695681477235,7.675373571068424,5.237290406450631,3.017095276154751,6.4763117292986
12.726077316462964,8.09720855994714,5.335453377446891,2.2451140398908214,4.707981405271248
14.788618599919104,7.88551908824626,7.491514734941178,3.2549264048110973,4.09114386818438
14.082542587437187,8.959109578461577,4.844479622190361,3.0653361026098214,5.585032854991463
14.788618599919104,7.675373571068424,4.844479622190361,4.176606549888731,7.510625932892744
13.39506265063731,7.259776958340899,6.70821933490271,3.881515129619993,5.082019582930896
13.39506265063731,7.054358250493184,5.040917316464852,3.3478056833622136,7.380474540982599
16.25695681477235,7.466787539092325,4.64797511047403,3.113231527176442,5.965352311698936
12.726077316462964,8.09720855994714,5.826042140083291,2.9685004304402347,6.092685637579442
16.25695681477235,6.850548314536233,5.139111804351935,3.2549264048110973,5.965352311698936
15.513390563730384,7.054358250493184,5.139111804351935,3.2549264048110973,4.707981405271248
14.082542587437187,7.259776958340899,3.467398861182234,2.2998316824767744,6.220292476284777
12.726077316462964,8.525159307608565,4.7462358627473735,3.3478056833622136,4.707981405271248
13.39506265063731,9.178299825871274,5.237290406450631,3.16078981543868,4.460233851069291
14.082542587437187,8.741391532867018,7.589373816050504,3.707798088202353,4.707981405271248
15.513390563730384,8.741391532867018,5.727953771777622,2.9685004304402347,4.9570250950629555
12.726077316462964,7.88551908824626,4.549697064203028,2.5135889082897442,4.707981405271248
18.601382677097426,5.470455581587513,5.139111804351935,2.7198868124547975,4.460233851069291
14.082542587437187,7.466787539092325,6.022176306160427,2.919542574760585,3.8468449432482408
